totalempreendimentos;DscClasseConsumo;MdaPotenciaInstaladaKW;SigUF
1;Industrial;71,00;SC
1;Industrial;71,04;RS
1;Industrial;7,12;MG
1;Industrial;7,12;PB
1;Industrial;7,12;PR
1;Industrial;7,12;RS
1;Industrial;7,12;SC
1;Industrial;71,21;SP
1;Industrial;71,28;MG
2;Industrial;71,28;PR
1;Industrial;71,28;RS
1;Industrial;71,28;SC
2;Industrial;71,28;SP
1;Industrial;7,14;PR
1;Industrial;7,14;RS
1;Industrial;7,14;SP
1;Industrial;71,40;PB
1;Industrial;71,40;PE
1;Industrial;71,40;SP
2;Industrial;7,15;ES
1;Industrial;7,15;GO
2;Industrial;7,15;MT
5;Industrial;7,15;PR
1;Industrial;7,15;RS
4;Industrial;7,15;SP
1;Industrial;71,50;AL
1;Industrial;71,50;PR
1;Industrial;71,69;RS
1;Industrial;71,71;SC
1;Industrial;71,76;MG
1;Industrial;71,76;PR
1;Industrial;71,78;RS
1;Industrial;71,94;ES
1;Industrial;71,99;MG
1;Industrial;7,20;BA
2;Industrial;7,20;CE
2;Industrial;7,20;ES
2;Industrial;7,20;GO
5;Industrial;7,20;MG
3;Industrial;7,20;MS
11;Industrial;7,20;MT
3;Industrial;7,20;PB
1;Industrial;7,20;PE
1;Industrial;7,20;PI
13;Industrial;7,20;PR
5;Industrial;7,20;RS
9;Industrial;7,20;SC
2;Industrial;7,20;SE
5;Industrial;7,20;SP
1;Industrial;7,20;TO
3;Industrial;72,00;BA
5;Industrial;72,00;CE
1;Industrial;72,00;DF
9;Industrial;72,00;ES
3;Industrial;72,00;GO
1;Industrial;72,00;MA
55;Industrial;72,00;MG
7;Industrial;72,00;MS
16;Industrial;72,00;MT
3;Industrial;72,00;PA
4;Industrial;72,00;PB
1;Industrial;72,00;PI
20;Industrial;72,00;PR
4;Industrial;72,00;RJ
2;Industrial;72,00;RN
1;Industrial;72,00;RO
85;Industrial;72,00;RS
36;Industrial;72,00;SC
1;Industrial;72,00;SE
33;Industrial;72,00;SP
4;Industrial;72,00;TO
2;Industrial;720,00;RO
1;Industrial;720,00;RS
1;Industrial;72,06;SP
1;Industrial;72,08;MG
1;Industrial;72,16;MG
1;Industrial;7,22;MT
1;Industrial;7,22;TO
1;Industrial;72,27;PR
1;Industrial;72,36;MT
2;Industrial;72,36;SP
1;Industrial;72,42;SP
2;Industrial;7,25;MT
2;Industrial;72,50;SC
1;Industrial;72,52;MS
1;Industrial;72,57;MS
1;Industrial;7,26;MG
1;Industrial;7,26;MT
1;Industrial;7,26;PR
1;Industrial;7,26;RS
1;Industrial;7,26;SC
2;Industrial;72,60;MG
1;Industrial;72,60;MT
2;Industrial;72,60;RS
3;Industrial;72,60;SP
1;Industrial;7,27;MG
1;Industrial;72,71;SP
1;Industrial;7,28;BA
1;Industrial;7,28;PR
1;Industrial;7,28;RS
1;Industrial;7,28;SP
1;Industrial;72,80;BA
1;Industrial;72,80;PB
1;Industrial;7,29;MS
1;Industrial;7,29;PR
1;Industrial;7,29;RS
1;Industrial;72,90;MG
2;Industrial;72,90;RS
1;Industrial;729,00;ES
1;Industrial;7,30;BA
2;Industrial;7,30;CE
1;Industrial;7,30;ES
1;Industrial;7,30;MT
2;Industrial;7,30;PB
1;Industrial;7,30;PI
2;Industrial;7,30;PR
4;Industrial;73,00;BA
3;Industrial;73,00;ES
13;Industrial;73,00;MG
1;Industrial;73,00;MS
2;Industrial;73,00;MT
2;Industrial;73,00;PB
1;Industrial;73,00;PE
7;Industrial;73,00;PR
4;Industrial;73,00;RN
4;Industrial;73,00;RS
3;Industrial;73,00;SC
9;Industrial;73,00;SP
1;Industrial;73,03;MG
1;Industrial;73,03;RS
1;Industrial;73,10;MG
1;Industrial;73,13;RS
1;Industrial;73,26;GO
1;Industrial;73,26;RS
1;Industrial;73,26;SP
1;Industrial;73,30;SP
1;Industrial;73,35;MT
1;Industrial;7,34;PR
1;Industrial;73,43;PI
1;Industrial;73,44;PR
1;Industrial;73,44;RJ
3;Industrial;73,44;RS
1;Industrial;73,44;SC
1;Industrial;7,35;SP
1;Industrial;73,50;PR
1;Industrial;73,50;SP
1;Industrial;735,00;MT
1;Industrial;73,55;SP
1;Industrial;73,57;SC
1;Industrial;7,36;BA
1;Industrial;7,36;ES
1;Industrial;7,36;MG
2;Industrial;7,36;MT
1;Industrial;7,36;PI
2;Industrial;7,36;PR
1;Industrial;7,36;RS
2;Industrial;7,36;SP
1;Industrial;73,60;PI
2;Industrial;73,60;SP
1;Industrial;73,67;MG
2;Industrial;7,37;ES
5;Industrial;7,37;MG
1;Industrial;7,37;MS
6;Industrial;7,37;MT
1;Industrial;7,37;PB
1;Industrial;7,37;PI
1;Industrial;7,37;PR
2;Industrial;7,37;RS
3;Industrial;7,37;SC
1;Industrial;73,70;BA
1;Industrial;73,70;MG
1;Industrial;73,70;MT
1;Industrial;73,70;PR
1;Industrial;73,70;RS
1;Industrial;73,70;SP
1;Industrial;73,71;RS
1;Industrial;7,38;MG
1;Industrial;7,38;MS
1;Industrial;7,38;MT
1;Industrial;7,38;PR
2;Industrial;7,38;RS
1;Industrial;7,38;SC
1;Industrial;7,38;TO
1;Industrial;73,80;PB
1;Industrial;73,80;PE
1;Industrial;738,00;PR
1;Industrial;73,92;BA
1;Industrial;73,92;PR
1;Industrial;73,92;SC
1;Industrial;73,94;PA
1;Industrial;73,98;SP
2;Industrial;7,40;MT
1;Industrial;7,40;PR
1;Industrial;7,40;RS
1;Industrial;74,00;AM
2;Industrial;74,00;BA
2;Industrial;74,00;ES
1;Industrial;74,00;GO
7;Industrial;74,00;MG
2;Industrial;74,00;MT
1;Industrial;74,00;PA
2;Industrial;74,00;PR
9;Industrial;74,00;RS
2;Industrial;74,00;SC
8;Industrial;74,00;SP
2;Industrial;74,04;RS
1;Industrial;74,04;SC
1;Industrial;74,08;SP
1;Industrial;74,10;PR
2;Industrial;74,10;RS
1;Industrial;74,12;ES
2;Industrial;74,12;PR
1;Industrial;74,12;RJ
1;Industrial;74,12;RO
1;Industrial;74,12;RS
2;Industrial;74,12;SP
1;Industrial;74,16;SP
1;Industrial;7,42;BA
1;Industrial;7,42;PR
1;Industrial;7,42;SP
2;Industrial;74,20;BA
1;Industrial;74,20;MG
1;Industrial;74,20;PB
2;Industrial;74,20;PR
1;Industrial;74,20;RS
1;Industrial;74,24;MG
1;Industrial;74,24;PR
2;Industrial;74,24;RS
1;Industrial;74,25;MA
1;Industrial;74,25;MS
1;Industrial;74,25;PR
1;Industrial;74,25;RS
2;Industrial;74,25;SP
1;Industrial;74,34;MA
1;Industrial;74,34;SP
1;Industrial;74,36;PR
3;Industrial;74,36;RS
1;Industrial;74,37;MG
1;Industrial;74,37;RS
1;Industrial;74,37;SP
1;Industrial;74,39;SP
1;Industrial;7,44;BA
1;Industrial;7,44;MT
1;Industrial;7,44;PR
1;Industrial;74,40;ES
4;Industrial;74,40;MG
1;Industrial;74,40;PR
1;Industrial;74,40;RS
5;Industrial;74,40;SP
1;Industrial;74,48;CE
1;Industrial;74,48;SP
1;Industrial;74,50;MG
1;Industrial;74,52;ES
1;Industrial;74,52;SP
1;Industrial;74,55;RS
1;Industrial;74,58;MT
1;Industrial;74,58;PB
1;Industrial;74,58;RN
1;Industrial;74,58;RS
1;Industrial;74,58;SP
1;Industrial;7,46;RS
2;Industrial;74,60;SP
1;Industrial;74,62;CE
1;Industrial;74,62;RS
2;Industrial;74,62;SP
1;Industrial;74,66;CE
5;Industrial;74,66;SP
1;Industrial;74,67;MG
1;Industrial;74,67;SP
1;Industrial;7,47;MT
4;Industrial;74,70;MG
1;Industrial;74,70;MT
1;Industrial;74,70;PA
1;Industrial;74,70;PB
1;Industrial;74,70;PE
1;Industrial;74,70;RJ
10;Industrial;74,70;RS
1;Industrial;74,70;SP
1;Industrial;74,71;RS
1;Industrial;74,71;SP
1;Industrial;74,74;SP
1;Industrial;74,75;MG
1;Industrial;74,75;PB
1;Industrial;74,76;RN
2;Industrial;74,76;SP
1;Industrial;74,78;PB
1;Industrial;74,79;RS
1;Industrial;7,48;MG
2;Industrial;7,48;MT
1;Industrial;7,48;PE
2;Industrial;7,48;PR
1;Industrial;7,48;RS
2;Industrial;7,48;SC
1;Industrial;74,80;BA
9;Industrial;74,80;CE
1;Industrial;74,80;MA
2;Industrial;74,80;MG
1;Industrial;74,80;MT
4;Industrial;74,80;PB
2;Industrial;74,80;PE
6;Industrial;74,80;RS
9;Industrial;74,80;SP
1;Industrial;74,82;RS
1;Industrial;74,86;PR
1;Industrial;74,87;RS
2;Industrial;74,88;CE
1;Industrial;74,88;ES
1;Industrial;74,88;PA
1;Industrial;74,88;PR
1;Industrial;74,88;RN
1;Industrial;74,88;RS
1;Industrial;7,49;MT
1;Industrial;7,49;PR
1;Industrial;74,90;CE
1;Industrial;74,90;MG
1;Industrial;74,90;PR
1;Industrial;74,90;SP
1;Industrial;74,91;CE
1;Industrial;74,91;MS
1;Industrial;74,91;SC
2;Industrial;74,97;SP
1;Industrial;74,98;SP
2;Industrial;7,50;AL
6;Industrial;7,50;BA
5;Industrial;7,50;CE
7;Industrial;7,50;ES
4;Industrial;7,50;GO
19;Industrial;7,50;MG
18;Industrial;7,50;MS
73;Industrial;7,50;MT
6;Industrial;7,50;PB
3;Industrial;7,50;PE
1;Industrial;7,50;PI
120;Industrial;7,50;PR
2;Industrial;7,50;RJ
1;Industrial;7,50;RO
13;Industrial;7,50;RS
27;Industrial;7,50;SC
17;Industrial;7,50;SP
2;Industrial;7,50;TO
5;Industrial;75,00;AC
13;Industrial;75,00;AL
13;Industrial;75,00;AM
49;Industrial;75,00;BA
50;Industrial;75,00;CE
1;Industrial;75,00;DF
54;Industrial;75,00;ES
25;Industrial;75,00;GO
9;Industrial;75,00;MA
254;Industrial;75,00;MG
31;Industrial;75,00;MS
218;Industrial;75,00;MT
43;Industrial;75,00;PA
36;Industrial;75,00;PB
33;Industrial;75,00;PE
12;Industrial;75,00;PI
468;Industrial;75,00;PR
40;Industrial;75,00;RJ
39;Industrial;75,00;RN
5;Industrial;75,00;RO
4;Industrial;75,00;RR
368;Industrial;75,00;RS
180;Industrial;75,00;SC
9;Industrial;75,00;SE
507;Industrial;75,00;SP
10;Industrial;75,00;TO
1;Industrial;750,00;GO
2;Industrial;750,00;MA
2;Industrial;750,00;MG
1;Industrial;750,00;MS
1;Industrial;750,00;MT
2;Industrial;750,00;PR
1;Industrial;750,00;RO
2;Industrial;750,00;SP
2;Industrial;75,24;PB
1;Industrial;75,24;RS
1;Industrial;75,24;SC
1;Industrial;755,00;PR
2;Industrial;7,56;ES
1;Industrial;7,56;MS
1;Industrial;7,56;PB
1;Industrial;7,56;PR
1;Industrial;7,56;RS
1;Industrial;7,58;PR
4;Industrial;7,59;MT
1;Industrial;7,59;PE
1;Industrial;7,59;RJ
1;Industrial;7,59;RS
1;Industrial;7,60;ES
1;Industrial;7,60;RS
2;Industrial;7,60;SC
1;Industrial;7,60;SP
1;Industrial;76,00;MT
1;Industrial;7,63;BA
1;Industrial;7,63;CE
2;Industrial;7,63;MG
2;Industrial;7,63;MS
4;Industrial;7,63;PR
2;Industrial;7,63;RS
1;Industrial;7,63;SP
1;Industrial;7,65;MT
1;Industrial;7,65;PR
1;Industrial;7,65;RS
1;Industrial;7,65;SP
1;Industrial;7,66;MG
1;Industrial;7,66;MT
1;Industrial;768,00;MG
2;Industrial;7,70;BA
1;Industrial;7,70;CE
2;Industrial;7,70;ES
1;Industrial;7,70;MA
6;Industrial;7,70;MG
4;Industrial;7,70;MS
8;Industrial;7,70;MT
27;Industrial;7,70;PR
1;Industrial;7,70;RO
9;Industrial;7,70;RS
2;Industrial;7,70;SC
5;Industrial;7,70;SP
1;Industrial;7,70;TO
1;Industrial;77,00;CE
1;Industrial;770,00;GO
1;Industrial;770,00;MT
2;Industrial;770,00;RJ
1;Industrial;771,46;MS
1;Industrial;7,74;MS
1;Industrial;7,74;MT
1;Industrial;7,74;PR
1;Industrial;7,74;SC
1;Industrial;7,75;RS
1;Industrial;77,52;SC
1;Industrial;77,60;PR
1;Industrial;7,77;BA
1;Industrial;7,77;MS
1;Industrial;7,77;MT
2;Industrial;7,77;PR
1;Industrial;7,77;RS
2;Industrial;7,80;MG
2;Industrial;7,80;MT
1;Industrial;7,80;PE
3;Industrial;7,80;RS
1;Industrial;7,80;SP
1;Industrial;780,00;PR
1;Industrial;7,81;RJ
1;Industrial;7,82;MG
1;Industrial;7,82;MS
2;Industrial;7,82;MT
2;Industrial;7,82;PB
1;Industrial;7,82;RJ
1;Industrial;7,82;SP
1;Industrial;7,86;PR
1;Industrial;7,88;MT
1;Industrial;78,84;PR
2;Industrial;7,90;MG
1;Industrial;7,90;RS
1;Industrial;7,91;PR
1;Industrial;7,92;ES
1;Industrial;7,92;MG
4;Industrial;7,92;MT
1;Industrial;7,92;PB
1;Industrial;7,92;RS
9;Industrial;7,92;SP
1;Industrial;792,00;GO
1;Industrial;7,93;PR
1;Industrial;7,94;SP
4;Industrial;7,95;MG
1;Industrial;7,95;PR
1;Industrial;7,95;RN
1;Industrial;7,95;SC
2;Industrial;7,95;SP
1;Industrial;7,98;PI
1;Industrial;7,98;PR
1;Industrial;7,98;SC
1;Industrial;79,82;RS
1;Industrial;7,99;PB
1;Industrial;79,92;RS
4;Industrial;8,00;AL
2;Industrial;8,00;AM
31;Industrial;8,00;BA
10;Industrial;8,00;CE
51;Industrial;8,00;ES
15;Industrial;8,00;GO
4;Industrial;8,00;MA
91;Industrial;8,00;MG
68;Industrial;8,00;MS
169;Industrial;8,00;MT
5;Industrial;8,00;PA
25;Industrial;8,00;PB
10;Industrial;8,00;PE
6;Industrial;8,00;PI
338;Industrial;8,00;PR
9;Industrial;8,00;RJ
3;Industrial;8,00;RN
1;Industrial;8,00;RO
65;Industrial;8,00;RS
77;Industrial;8,00;SC
2;Industrial;8,00;SE
124;Industrial;8,00;SP
5;Industrial;8,00;TO
2;Industrial;80,00;AL
2;Industrial;80,00;BA
6;Industrial;80,00;CE
1;Industrial;80,00;GO
2;Industrial;80,00;MA
10;Industrial;80,00;MG
2;Industrial;80,00;MS
3;Industrial;80,00;MT
3;Industrial;80,00;PB
4;Industrial;80,00;PE
7;Industrial;80,00;PR
1;Industrial;80,00;RJ
3;Industrial;80,00;RS
2;Industrial;80,00;SC
1;Industrial;80,00;SE
2;Industrial;80,00;SP
1;Industrial;80,00;TO
2;Industrial;800,00;MS
1;Industrial;800,00;PE
1;Industrial;800,00;RJ
1;Industrial;800,00;RO
1;Industrial;800,00;RS
1;Industrial;8,01;BA
1;Industrial;8,01;MT
1;Industrial;8,01;PR
2;Industrial;8,01;SC
1;Industrial;8,01;SP
1;Industrial;8,02;MG
1;Industrial;8,02;SP
1;Industrial;8,03;PR
1;Industrial;8,04;ES
1;Industrial;8,04;MG
2;Industrial;8,04;MS
3;Industrial;8,04;MT
1;Industrial;8,04;PB
1;Industrial;8,04;RO
4;Industrial;8,04;RS
1;Industrial;8,04;SC
1;Industrial;8,04;SP
1;Industrial;80,41;BA
1;Industrial;806,40;MG
1;Industrial;8,08;MG
1;Industrial;8,08;MT
1;Industrial;8,10;BA
1;Industrial;8,10;ES
1;Industrial;8,10;MG
3;Industrial;8,10;MS
2;Industrial;8,10;MT
2;Industrial;8,10;PR
2;Industrial;8,10;RS
1;Industrial;8,10;SP
1;Industrial;81,00;BA
1;Industrial;81,00;GO
3;Industrial;81,00;MG
4;Industrial;81,00;MT
2;Industrial;81,00;PB
1;Industrial;81,00;PE
1;Industrial;81,00;PI
1;Industrial;81,00;PR
1;Industrial;81,00;RJ
3;Industrial;81,00;RS
3;Industrial;81,00;SC
2;Industrial;81,00;SP
1;Industrial;810,00;ES
1;Industrial;8,12;SP
1;Industrial;8,14;RS
1;Industrial;8,15;MS
1;Industrial;8,16;BA
1;Industrial;8,16;ES
3;Industrial;8,16;MG
1;Industrial;8,16;PR
2;Industrial;8,16;RS
3;Industrial;8,16;SC
1;Industrial;8,16;SP
1;Industrial;81,60;MG
1;Industrial;8,17;RS
1;Industrial;8,18;PR
1;Industrial;8,18;RS
1;Industrial;8,19;ES
1;Industrial;8,19;PR
5;Industrial;8,20;BA
1;Industrial;8,20;CE
10;Industrial;8,20;ES
2;Industrial;8,20;GO
1;Industrial;8,20;MA
67;Industrial;8,20;MG
15;Industrial;8,20;MS
68;Industrial;8,20;MT
1;Industrial;8,20;PA
3;Industrial;8,20;PB
2;Industrial;8,20;PI
69;Industrial;8,20;PR
2;Industrial;8,20;RJ
24;Industrial;8,20;RS
9;Industrial;8,20;SC
4;Industrial;8,20;SE
21;Industrial;8,20;SP
1;Industrial;82,00;GO
1;Industrial;820,00;MT
1;Industrial;8,21;MT
1;Industrial;8,25;AL
1;Industrial;8,25;BA
1;Industrial;8,25;CE
1;Industrial;8,25;ES
3;Industrial;8,25;MT
5;Industrial;8,25;PR
2;Industrial;8,25;RS
1;Industrial;8,25;SC
3;Industrial;8,25;SP
1;Industrial;82,50;MG
2;Industrial;8,28;BA
1;Industrial;8,28;MG
1;Industrial;8,28;MT
2;Industrial;8,28;PR
1;Industrial;8,28;RS
1;Industrial;8,28;SC
2;Industrial;8,28;SP
3;Industrial;8,30;BA
4;Industrial;8,30;ES
5;Industrial;8,30;MG
3;Industrial;8,30;MS
8;Industrial;8,30;MT
1;Industrial;8,30;PB
1;Industrial;8,30;PI
11;Industrial;8,30;PR
4;Industrial;8,30;RJ
5;Industrial;8,30;RS
1;Industrial;8,30;SE
2;Industrial;8,30;SP
1;Industrial;8,30;TO
1;Industrial;83,00;MG
1;Industrial;83,00;PR
1;Industrial;83,00;SC
1;Industrial;8,32;GO
1;Industrial;8,32;MG
1;Industrial;8,32;PR
1;Industrial;8,36;PR
1;Industrial;8,36;SC
1;Industrial;8,37;SC
1;Industrial;8,38;RS
1;Industrial;8,40;CE
1;Industrial;8,40;MG
39;Industrial;8,40;MS
3;Industrial;8,40;MT
1;Industrial;8,40;PB
2;Industrial;8,40;PR
1;Industrial;8,40;RS
1;Industrial;8,40;SE
2;Industrial;8,40;SP
1;Industrial;84,00;ES
1;Industrial;84,00;MG
1;Industrial;84,00;PR
1;Industrial;84,00;RS
1;Industrial;840,00;MG
1;Industrial;84,42;SC
1;Industrial;8,45;MG
1;Industrial;8,45;SP
1;Industrial;8,46;RS
1;Industrial;846,40;RS
1;Industrial;8,48;MS
1;Industrial;8,48;RS
1;Industrial;8,48;SP
1;Industrial;,85;SC
5;Industrial;8,50;BA
1;Industrial;8,50;CE
3;Industrial;8,50;ES
2;Industrial;8,50;GO
1;Industrial;8,50;MA
18;Industrial;8,50;MG
3;Industrial;8,50;MS
18;Industrial;8,50;MT
1;Industrial;8,50;PA
2;Industrial;8,50;PB
1;Industrial;8,50;PI
33;Industrial;8,50;PR
4;Industrial;8,50;RJ
1;Industrial;8,50;RO
14;Industrial;8,50;RS
21;Industrial;8,50;SC
17;Industrial;8,50;SP
1;Industrial;85,00;BA
2;Industrial;85,00;MT
1;Industrial;85,00;PA
2;Industrial;85,00;PE
1;Industrial;85,00;PI
1;Industrial;85,00;PR
1;Industrial;85,00;RS
1;Industrial;85,00;SP
1;Industrial;8,55;GO
1;Industrial;8,55;PR
1;Industrial;8,58;BA
1;Industrial;8,58;PR
1;Industrial;8,58;RS
1;Industrial;8,59;MS
1;Industrial;8,60;ES
2;Industrial;8,60;SP
1;Industrial;86,00;GO
1;Industrial;8,61;MA
1;Industrial;8,61;SC
1;Industrial;8,63;MT
1;Industrial;86,30;MG
2;Industrial;8,64;ES
3;Industrial;8,64;MT
2;Industrial;8,64;PR
1;Industrial;8,64;RJ
1;Industrial;8,64;RS
1;Industrial;8,64;SC
1;Industrial;8,65;BA
1;Industrial;8,67;MT
2;Industrial;8,67;PR
1;Industrial;8,67;SP
1;Industrial;8,68;MS
1;Industrial;8,68;SC
1;Industrial;868,00;MT
1;Industrial;8,71;ES
1;Industrial;8,71;PR
1;Industrial;8,72;GO
1;Industrial;8,72;PR
1;Industrial;8,72;SP
1;Industrial;8,74;MG
1;Industrial;8,74;SP
1;Industrial;87,45;PR
1;Industrial;87,50;PR
1;Industrial;875,00;GO
1;Industrial;8,76;PR
1;Industrial;,88;PR
1;Industrial;8,80;ES
2;Industrial;8,80;MG
1;Industrial;8,80;MT
8;Industrial;8,80;PR
1;Industrial;8,80;RJ
4;Industrial;8,80;RS
1;Industrial;8,80;SC
3;Industrial;8,80;SP
1;Industrial;88,00;CE
1;Industrial;88,00;MS
1;Industrial;88,00;PR
1;Industrial;880,00;MT
3;Industrial;880,00;RS
1;Industrial;8,84;MG
1;Industrial;8,84;RS
3;Industrial;8,84;SC
2;Industrial;8,84;SP
2;Industrial;8,88;SC
1;Industrial;8,90;PR
2;Industrial;8,90;RS
2;Industrial;8,90;SC
2;Industrial;8,91;RS
1;Industrial;89,50;SP
1;Industrial;8,97;SC
1;Industrial;89,76;RS
2;Industrial;,90;MG
1;Industrial;,90;MT
1;Industrial;9,00;AL
4;Industrial;9,00;BA
1;Industrial;9,00;CE
1;Industrial;9,00;DF
11;Industrial;9,00;ES
1;Industrial;9,00;GO
18;Industrial;9,00;MG
7;Industrial;9,00;MS
37;Industrial;9,00;MT
1;Industrial;9,00;PA
1;Industrial;9,00;PB
2;Industrial;9,00;PI
36;Industrial;9,00;PR
3;Industrial;9,00;RJ
10;Industrial;9,00;RS
21;Industrial;9,00;SC
21;Industrial;9,00;SP
1;Industrial;90,00;CE
6;Industrial;90,00;ES
4;Industrial;90,00;GO
1;Industrial;90,00;MA
4;Industrial;90,00;MG
2;Industrial;90,00;MS
6;Industrial;90,00;MT
2;Industrial;90,00;PB
10;Industrial;90,00;PR
1;Industrial;90,00;RN
6;Industrial;90,00;SC
2;Industrial;90,00;SP
1;Industrial;900,00;AM
4;Industrial;900,00;MT
1;Industrial;9,01;MG
1;Industrial;9,01;SC
1;Industrial;90,10;ES
1;Industrial;9,02;MS
1;Industrial;9,02;SP
1;Industrial;9,04;BA
1;Industrial;9,09;RS
1;Industrial;9,10;BA
2;Industrial;9,10;GO
1;Industrial;9,10;MG
4;Industrial;9,10;MT
6;Industrial;9,10;PR
3;Industrial;9,10;RS
1;Industrial;9,10;SC
2;Industrial;9,10;SP
1;Industrial;91,00;MG
1;Industrial;91,00;PE
1;Industrial;9,12;CE
1;Industrial;9,12;SC
1;Industrial;9,13;SC
1;Industrial;91,44;MG
1;Industrial;91,60;PR
1;Industrial;91,70;MG
1;Industrial;9,18;RJ
2;Industrial;9,18;RS
1;Industrial;91,80;RN
1;Industrial;9,20;ES
4;Industrial;9,20;MG
2;Industrial;9,20;MT
3;Industrial;9,20;PR
1;Industrial;9,20;RS
2;Industrial;9,20;SC
3;Industrial;9,20;SP
1;Industrial;92,00;PE
1;Industrial;92,00;PR
1;Industrial;92,00;SC
1;Industrial;92,00;SE
1;Industrial;92,30;CE
1;Industrial;92,34;MT
1;Industrial;9,24;MG
2;Industrial;9,24;RS
3;Industrial;92,40;MT
1;Industrial;9,27;SP
2;Industrial;9,30;SP
1;Industrial;93,00;MG
1;Industrial;93,00;PR
1;Industrial;9,32;MS
1;Industrial;9,32;PB
1;Industrial;9,32;SP
1;Industrial;9,35;ES
1;Industrial;9,35;MG
3;Industrial;9,35;PR
6;Industrial;9,35;RS
1;Industrial;9,35;SC
1;Industrial;9,36;ES
2;Industrial;9,36;RS
1;Industrial;9,36;SC
1;Industrial;9,37;RS
1;Industrial;9,38;MG
1;Industrial;9,38;MT
1;Industrial;9,38;PI
2;Industrial;9,38;RS
4;Industrial;9,38;SC
1;Industrial;9,40;PR
1;Industrial;9,40;RS
1;Industrial;94,05;RS
1;Industrial;94,29;GO
1;Industrial;9,43;SC
1;Industrial;94,32;MG
1;Industrial;9,45;RS
1;Industrial;9,45;SP
1;Industrial;94,60;PI
1;Industrial;9,49;MT
1;Industrial;9,49;RN
1;Industrial;9,50;MG
1;Industrial;9,50;MT
1;Industrial;9,50;PR
1;Industrial;95,00;CE
1;Industrial;95,00;MG
1;Industrial;95,00;PE
4;Industrial;95,00;PR
1;Industrial;95,00;SP
1;Industrial;95,00;TO
2;Industrial;9,52;CE
1;Industrial;9,52;MT
1;Industrial;9,52;PB
1;Industrial;9,52;RS
1;Industrial;95,20;MG
1;Industrial;95,20;SC
1;Industrial;95,30;MS
1;Industrial;9,54;PB
1;Industrial;9,54;RS
1;Industrial;9,55;SP
1;Industrial;9,56;PR
1;Industrial;9,60;CE
1;Industrial;9,60;ES
3;Industrial;9,60;MG
3;Industrial;9,60;MT
1;Industrial;9,60;PB
6;Industrial;9,60;PR
1;Industrial;9,60;RJ
1;Industrial;9,60;RS
2;Industrial;9,60;SC
2;Industrial;9,60;SP
2;Industrial;96,00;CE
1;Industrial;96,00;GO
3;Industrial;96,00;MG
4;Industrial;96,00;MT
5;Industrial;96,00;PB
1;Industrial;96,00;PE
1;Industrial;96,00;PR
1;Industrial;96,00;RJ
6;Industrial;96,00;RS
5;Industrial;96,00;SC
3;Industrial;96,00;SP
2;Industrial;960,00;CE
1;Industrial;960,00;MS
1;Industrial;960,00;PE
1;Industrial;960,00;PI
1;Industrial;960,00;SP
1;Industrial;9,63;MT
1;Industrial;9,63;PE
2;Industrial;9,63;RS
1;Industrial;9,63;SC
1;Industrial;9,66;BA
1;Industrial;9,66;PR
4;Industrial;9,66;RS
1;Industrial;9,66;SC
1;Industrial;96,76;SP
1;Industrial;9,68;PI
1;Industrial;9,68;PR
2;Industrial;9,68;SC
1;Industrial;9,69;BA
1;Industrial;9,69;MG
1;Industrial;969,34;MS
1;Industrial;9,70;PR
1;Industrial;97,00;PR
1;Industrial;97,01;MG
1;Industrial;9,72;BA
2;Industrial;9,72;MG
1;Industrial;9,72;MT
2;Industrial;9,72;RS
1;Industrial;9,72;SP
1;Industrial;97,20;GO
1;Industrial;9,75;SC
1;Industrial;975,00;GO
1;Industrial;9,79;PR
1;Industrial;9,79;RS
1;Industrial;9,79;SP
1;Industrial;97,98;SP
1;Industrial;9,80;MG
1;Industrial;9,80;MT
2;Industrial;9,80;SC
1;Industrial;9,80;SP
1;Industrial;980,00;RS
1;Industrial;9,81;MS
1;Industrial;9,81;MT
2;Industrial;9,81;PR
1;Industrial;9,81;SP
2;Industrial;9,84;RS
1;Industrial;9,84;SC
2;Industrial;9,84;SP
1;Industrial;98,40;PB
1;Industrial;98,45;RN
1;Industrial;9,85;MS
1;Industrial;9,86;MS
1;Industrial;9,86;PA
1;Industrial;9,87;RS
1;Industrial;9,88;MT
1;Industrial;9,88;RS
1;Industrial;98,80;PR
2;Industrial;9,90;BA
4;Industrial;9,90;ES
2;Industrial;9,90;GO
1;Industrial;9,90;MA
3;Industrial;9,90;MG
1;Industrial;9,90;MS
9;Industrial;9,90;MT
3;Industrial;9,90;PB
13;Industrial;9,90;PR
7;Industrial;9,90;RS
4;Industrial;9,90;SC
12;Industrial;9,90;SP
1;Industrial;99,00;BA
1;Industrial;99,00;MT
1;Industrial;99,00;PB
3;Industrial;99,00;RS
3;Industrial;99,00;SP
1;Industrial;990,00;MS
1;Industrial;9,94;PR
1;Industrial;9,94;SC
1;Industrial;99,44;CE
1;Industrial;995,60;SC
1;Industrial;9,97;RS
1;Industrial;9,99;GO
1;Industrial;9,99;MG
4;Industrial;9,99;PR
1;Industrial;99,90;RO
1;Industrial;99,90;RS
1;Industrial;999,00;SP
1;Industrial;999,96;RN
1;Poder Público;1,00;BA
1;Poder Público;1,00;CE
1;Poder Público;1,00;MG
2;Poder Público;1,00;PE
2;Poder Público;1,00;RJ
1;Poder Público;1,00;RS
4;Poder Público;1,00;SP
2;Poder Público;10,00;AC
2;Poder Público;10,00;AL
6;Poder Público;10,00;AP
